vol_zscore,wick_ratio,pv_divergence,vol_per_move,rsi,vol_accel,spread_proxy
0.4146896998199877,0.5816118708176372,0.023633029227127844,17.344146639511717,1.0,-0.02134184110987225,0.0016341298745756105
0.142478888560878,0.5003455425017354,0.10940041236086762,18.339657221839115,1.0,-0.4460893204078038,0.0013756060462020482
0.384090104864512,0.1395001068146875,0.1447668483382163,12.996533219398211,1.0,0.04535091082319309,0.002221743373214806
0.11416458510482318,0.308766052484583,0.10688771237595807,30.33207258514821,1.0,-0.08869195632169136,0.0008499321620309466
-0.2530605459007983,0.8264746227710197,0.1775995510430205,30.59476200273982,1.0,-0.15954423184956035,0.0006927912645579653
-0.25154764823529496,-0.2585285655571312,0.01837763465065212,18.67311344019874,1.0,-0.25321999332903455,0.0011559545676120872
-0.809197210634164,-1.5937500000021316,0.30233343048491557,247.48229687522507,1.0,-0.4168820166693107,6.083939350724064e-05
0.34242375989815427,-0.2761780104713014,0.9474623035863172,80.77516623037265,1.0,0.3834600286057195,0.00036337641373160556
-0.01099437668413452,0.4205650764242509,0.11852899310974807,25.14277119036998,1.0,0.19483226299002565,0.0010287766801722715
2.6337992029038118,-1.247252747252812,1.522913205143915,62.725572344321925,1.0,3.324572268963431,0.001039908884173965
1.1044966431446372,-0.5205361746003785,0.30291144733743003,16.409006014778516,1.0,0.5472461559360029,0.002770952380952492
0.4366146594337991,-0.012903225806735641,0.1763355440838662,63.36105806452728,1.0,0.4473658473205071,0.0005909655662473742
-0.1073430042123569,0.29560085836902206,0.21851621478683347,32.88143347639588,1.0,-0.5525964933155172,0.0008895820586952073
0.9127841664597017,-0.5473880597014422,0.4225132819613575,32.544692910448646,1.0,-0.08655092456007762,0.001278334425641446
-0.7373112015069953,-0.3951048951053384,0.475722951719203,53.17509906761079,1.0,-0.41930045003728755,0.0004097421203437492
4.021550203272987,0.9654703643284298,7.268279779638123,102.57714410004748,1.0,5.155533198092143,0.0017581732589401283
1.0578932462070634,-0.36329453894362396,0.5495238403682754,29.841407162041957,1.0,0.9108539912914475,0.002693257500975241
0.4711908451709182,0.6599423631122796,0.24551571052814014,72.35395389049599,1.0,1.751478682327496,0.0008377328390306512
0.30554323040516734,-0.05894234300405787,0.08967765890278445,10.457303066470972,1.0,-0.6980986890286867,0.005243440644463638
0.10950530788054168,0.25445360276521034,0.11201365532932372,26.87191704333912,1.0,-0.3935995599392429,0.0018093300042816118
-0.13354761652421357,-0.7683297180044826,0.1695834577772216,36.39572624728965,1.0,-0.33171829552939847,0.0011085077609970352
-0.2608073709238201,-0.5297580117726388,0.09946677251855107,49.39993328974078,1.0,-0.33685802167839785,0.000735451150459031
0.12818809163830006,0.05459770114905582,0.4149897192096629,307.3757356322225,1.0,0.05839271409528579,0.00016758606242578723
0.252858555784466,0.1336192675684975,0.11416700066493501,19.693074397888815,1.0,0.42301059661733054,0.0029247567487241696
-0.28098955399623643,0.49568965517251606,0.31245401898263225,22.09211206896396,1.0,0.08570379864836464,0.0017898498348778
-0.6244540350374309,-0.07243163340720749,0.2936405627526143,21.371394308942055,1.0,-0.4593554561942591,0.001306285278995276
-0.734455882087749,0.2899022801301311,0.10929587198661517,55.91630184582507,1.0,-0.5686114466449438,0.00044468800621883024
-0.7312696936485675,-0.28921907394603696,0.010684955259744222,17.59231962681268,1.0,-0.37916466274629934,0.0013963259354757653
-0.45611389082645065,-0.34733893557407347,0.4103061544993749,28.75350420167883,1.0,0.24249996883159164,0.001204482467767278
-0.8559394391898493,0.5151133501258187,0.4799842229273362,23.524194584386752,1.0,-0.27461730552220964,0.0007654926702147371
-0.5300415650880529,-0.3551175656984704,0.5747053163924511,20.361408713691613,1.0,0.15660343156046386,0.001391854092108875
-0.706300237246501,0.6902346227013263,0.2593247183568119,13.827548192770703,1.0,-0.3930543072662981,0.0015180188938965855
-0.7602145268060272,0.26236881559220104,0.1313552781231745,28.39039580209864,1.0,0.01382271069276153,0.0006418973214500598
-0.3268933393842626,-0.9160691691270335,0.8289164723512281,29.240466891607994,1.0,0.1773612735316792,0.0011389893691122572
-0.4591131762396827,0.8484199250132828,0.12851499136397937,32.32093090519852,1.0,0.3836342663445571,0.0008978620591482022
-0.4767035575368885,-0.7682926829283443,0.03774074715125064,254.84431707326118,1.0,0.6553231306868665,0.00011844387854587157
-0.8133474481306023,-0.9093830334192528,0.18906938804542872,32.63837660668869,1.0,-0.26747527991365594,0.0007498191711798459
-1.0677360913715754,-0.07392825896772903,0.17439630558406305,18.334678915135143,1.0,-0.3054214678583882,0.0011012626945094675
-0.8206466643355234,-0.25893958076429024,0.10481244974030801,28.56130764488081,1.0,-0.2610434950386257,0.0007810066125548096
-0.8900667115187838,-1.7888888888891952,0.07686341559623544,43.15847070708023,1.0,-0.1586763448976607,0.00047629494492287957
1.6701419797987234,1.0,1.4105277722791034,50.48127976482153,1.0,1.4582374245211684,0.0009828102112102893
0.013715771551512431,-0.4015594541907359,0.3842550079901873,41.09857374917963,1.0,0.3653262291398558,0.0007424560387873245
0.5817461621101228,0.2805061765592244,0.16389160738357145,22.18496113286979,1.0,0.7233150574090514,0.0016007994833455758
-0.3536429157932162,0.15365653245705246,0.29185576398764324,42.8283549712341,1.0,-0.494118717654073,0.0005871344701968657
0.25291835693110964,0.9696969696966802,0.16377697371732536,122.65826666664863,1.0,-0.0400764386736876,0.0002390728032228331
0.4698297920718386,-0.7108969607116606,0.060292589520738016,23.876017049666807,1.0,-0.12514132803823597,0.0013021895414584022
1.456145296549388,-2.01219512195149,0.28070510992980213,503.4019695123738,1.0,0.583932925352904,7.922605803016088e-05
-0.6765929757529369,0.2854122621564843,0.42491152654194264,11.132442330279616,1.0,-0.21946553915862677,0.002058672903135001
